orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,秋分,autumn,2026-09-21T00:23:00+00:00,1380.0,False,271.6659830185798,0.0,0.0,271.6659830185798,0.0,2.253204502682001e-16,1.3390928121760493e-15,1.5644132624442493e-15,0.0,0.0,0.0,0.0,0.5036885216196402,1.5927635088808288e-16,9.46588808827547e-16,0.5036885216196413,17.034669601195173,9.480295912552295,56.34196140958284,82.8569269233303,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:23:30+00:00,1410.0,False,272.0759884985831,4.221238288157839e-17,2.6519082264252426e-16,272.0759884985831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,2.384227631697224e-16,1.4978431537271756e-15,0.5036885216196418,8.2001695343481,8.968366339458127,56.34196140958284,73.51049728338907,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:24:00+00:00,1440.0,False,272.19877454802065,6.056876822169151e-18,4.017997430052382e-17,272.19877454802065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,3.958101055577233e-16,2.625716245538797e-15,0.5036885216196433,0.0,8.493194087802143,56.34196140958284,64.83515549738497,0.64298711420321,0.0,0.0,0.64298711420321
noon,秋分,autumn,2026-09-21T00:24:30+00:00,1470.0,False,272.03421154671014,1.102408194597481e-17,7.313130880503916e-17,272.03421154671014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,2.270605619955196e-16,1.5062692891903897e-15,0.503688521619642,0.0,8.493194087802143,56.34196140958284,64.83515549738497,9.485464987704134,0.0,0.0,9.485464987704134
noon,秋分,autumn,2026-09-21T00:25:00+00:00,1500.0,False,271.5824732170436,1.8182747898291566e-18,1.2062030725013408e-17,271.5824732170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,5.312644352084253e-16,3.5242901548412397e-15,0.5036885216196443,0.0,8.493194087802143,56.34196140958284,64.83515549738497,18.31792944595495,0.0,0.0,18.31792944595495
noon,秋分,autumn,2026-09-21T00:25:30+00:00,1530.0,False,270.84403644059574,1.0116352363228905e-17,6.710963255548096e-17,270.84403644059574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,1.7836720154066296e-16,1.18324836122283e-15,0.5036885216196416,0.0,8.493194087802143,56.34196140958284,64.83515549738497,27.1310564195065,0.0,0.0,27.1310564195065
noon,秋分,autumn,2026-09-21T00:26:00+00:00,1560.0,False,269.81968075469945,0.0,0.0,269.81968075469945,0.0,5.092494723590979e-17,3.37824778556681e-16,3.887497257925908e-16,0.0,0.0,0.0,0.0,0.5036885216196402,2.2832853709377615e-16,1.514680754101675e-15,0.503688521619642,0.0,8.493194087802147,56.34196140958285,64.835155497385,35.915542252697065,0.0,0.0,35.915542252697065
noon,秋分,autumn,2026-09-21T00:26:30+00:00,1590.0,False,268.51048752952056,0.0,0.0,268.51048752952056,0.0,2.048159013057595e-16,1.3587031555079252e-15,1.5635190568136847e-15,0.0,0.0,0.0,0.0,0.5036885216196402,3.9756541312108445e-16,2.6373605656820143e-15,0.5036885216196433,0.0,8.493194087802143,56.34196140958284,64.83515549738497,44.6621135251386,0.0,0.0,44.6621135251386
noon,秋分,autumn,2026-09-21T00:27:00+00:00,1620.0,False,266.9178388264998,1.8849169014149468e-16,1.250411967769756e-15,266.9178388264998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,1.9533233936494373e-16,1.2957913139355985e-15,0.5036885216196417,0.0,8.493194087802147,56.34196140958285,64.835155497385,53.361536841285464,0.0,0.0,53.361536841285464
noon,秋分,autumn,2026-09-21T00:27:30+00:00,1650.0,False,265.0434159393672,3.0432566177901456e-16,2.018828783922927e-15,265.0434159393672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,2.124738481247784e-16,1.4095042722248346e-15,0.5036885216196418,0.0,8.493194087802147,56.34196140958285,64.835155497385,62.0046285777504,0.0,0.0,62.0046285777504
noon,秋分,autumn,2026-09-21T00:28:00+00:00,1680.0,False,262.8891976192697,1.3915498116765633e-16,9.231232087536352e-16,262.8891976192697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,2.5268010073186125e-16,1.6762236135460938e-15,0.5036885216196421,0.0,8.493194087802143,56.34196140958284,64.83515549738497,70.58226457807764,0.0,0.0,70.58226457807764
noon,秋分,autumn,2026-09-21T00:28:30+00:00,1710.0,False,260.45745798588473,0.0,0.0,260.45745798588473,0.0,3.1969424245290417e-16,2.1207805314394404e-15,2.4404747738923445e-15,0.0,0.0,0.0,0.0,0.5036885216196402,6.573247829419719e-17,4.3605464765332883e-16,0.5036885216196407,0.0,8.493194087802143,56.34196140958284,64.83515549738497,79.0853897847401,0.0,0.0,79.0853897847401
noon,秋分,autumn,2026-09-21T00:29:00+00:00,1740.0,False,257.75076412672576,0.0,0.0,257.75076412672576,0.0,1.1901019559019208e-16,7.894871797313049e-16,9.084973753214969e-16,0.0,0.0,0.0,0.0,0.5036885216196402,4.0526068446818116e-16,2.688409285020369e-15,0.5036885216196433,0.0,8.493194087802143,56.34196140958284,64.83515549738497,87.50502779819085,0.0,0.0,87.50502779819085
noon,秋分,autumn,2026-09-21T00:29:30+00:00,1770.0,False,254.7719733871736,0.0,0.0,254.7719733871736,0.0,1.3621323403551335e-16,9.036083122750547e-16,1.039821546310568e-15,0.0,0.0,0.0,0.0,0.5036885216196402,1.6036564393874925e-16,1.0638300301174511e-15,0.5036885216196414,0.0,8.493194087802147,56.34196140958285,64.835155497385,95.83229035287903,0.0,0.0,95.83229035287903
noon,秋分,autumn,2026-09-21T00:30:00+00:00,1800.0,False,251.5242303540941,1.9783401849750795e-16,1.3123868971389216e-15,251.5242303540941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,2.1215971883866869e-16,1.4074204083765998e-15,0.5036885216196418,0.0,8.493194087802143,56.34196140958284,64.83515549738497,104.05838670022607,0.0,0.0,104.05838670022607
noon,秋分,autumn,2026-09-21T00:30:30+00:00,1830.0,False,248.01096353622768,0.0,0.0,248.01096353622768,0.0,3.1759124692947924e-17,2.106829726665592e-16,2.424420973595071e-16,0.0,0.0,0.0,0.0,0.5036885216196402,2.2182550228189573e-16,1.471541066885254e-15,0.5036885216196418,0.0,8.493194087802143,56.34196140958284,64.83515549738497,112.17463288865778,0.0,0.0,112.17463288865778
noon,秋分,autumn,2026-09-21T00:31:00+00:00,1860.0,False,244.23588174485303,0.0,0.0,244.23588174485303,0.0,1.008764519015923e-16,6.691919555138696e-16,7.700684074154619e-16,0.0,0.0,0.0,0.0,0.5036885216196402,2.256308595849734e-16,1.4967849612438675e-15,0.5036885216196418,0.0,8.493194087802143,56.34196140958284,64.83515549738497,120.17246093089437,0.0,0.0,120.17246093089437
noon,秋分,autumn,2026-09-21T00:31:30+00:00,1890.0,False,240.20297017854833,3.5499621495691503e-17,2.3549659688545226e-16,240.20297017854833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,7.304871043808747e-17,4.84588905183912e-16,0.5036885216196407,0.0,8.493194087802147,56.34196140958285,64.835155497385,128.04342784882252,0.0,0.0,128.04342784882252
noon,秋分,autumn,2026-09-21T00:32:00+00:00,1920.0,False,235.91648621618023,0.0,0.0,235.91648621618023,0.0,2.792196687406371e-16,1.8522812075583362e-15,2.1315008762989733e-15,0.0,0.0,0.0,0.0,0.5036885216196402,2.39518471485644e-16,1.5889122911611954e-15,0.503688521619642,0.0,8.493194087802143,56.34196140958284,64.83515549738497,135.7792245864,0.0,0.0,135.7792245864
noon,秋分,autumn,2026-09-21T00:32:30+00:00,1950.0,False,231.38095492256463,0.0,0.0,231.38095492256463,0.0,1.0353641395802555e-16,6.868375524453885e-16,7.903739664034141e-16,0.0,0.0,0.0,0.0,0.5036885216196402,1.7762328670242757e-16,1.1783133955697938e-15,0.5036885216196416,0.0,8.493194087802143,56.34196140958284,64.83515549738497,143.37168478118448,0.0,0.0,143.37168478118448
noon,秋分,autumn,2026-09-21T00:33:00+00:00,1980.0,False,226.60116427154162,1.679324451676154e-16,1.1140265072523666e-15,226.60116427154162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,1.3748890926191032e-16,9.120708581245655e-16,0.5036885216196412,0.0,8.493194087802143,56.34196140958284,64.83515549738497,150.81279338522648,0.0,0.0,150.81279338522648
