orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,夏至,summer,2026-06-21T00:05:00+00:00,300.0,True,0.0,0.0,0.0,0.0,0.0,1.6413769835508838e-15,4.572734537673834e-15,6.2141115212247184e-15,0.0,0.0,0.0,0.0,0.0,3.8789264966727025e-17,1.0806354261201671e-16,1.4685280757874375e-16,0.0,20.223872149999217,56.34196140958285,76.56583355958207,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:05:30+00:00,330.0,True,0.0,0.0,0.0,0.0,0.0,1.246997026379159e-15,3.53478456481057e-15,4.781781591189729e-15,0.0,6.063941429217181e-18,1.7189075925987692e-17,2.325301735520487e-17,0.0,0.0,0.0,0.0,0.0,19.876249047128073,56.34196140958283,76.2182104567109,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:06:00+00:00,360.0,True,0.0,0.0,0.0,0.0,0.0,1.6627679739872229e-15,4.8001990243832926e-15,6.4629669983705154e-15,0.0,6.832142772605434e-17,1.9723524619532981e-16,2.6555667392138415e-16,0.0,0.0,0.0,0.0,0.0,19.51660932132171,56.34196140958284,75.85857073090455,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:06:30+00:00,390.0,True,0.0,0.0,0.0,0.0,0.0,2.8869771021759588e-15,8.495958551849318e-15,1.1382935654025276e-14,0.0,8.819635362614246e-17,2.595491887577436e-16,3.477455423838861e-16,0.0,0.0,0.0,0.0,0.0,19.145332629446663,56.34196140958283,75.48729403902949,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:07:00+00:00,420.0,True,0.0,0.0,0.0,0.0,0.0,2.3820140640349177e-15,7.15283787141377e-15,9.534851935448688e-15,0.0,2.8081918007068006e-16,8.432586929509743e-16,1.1240778730216543e-15,0.0,0.0,0.0,0.0,0.0,18.762810913035924,56.34196140958284,75.10477232261876,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:07:30+00:00,450.0,True,0.0,0.0,0.0,0.0,0.0,1.7297268995068373e-15,5.3053421258598836e-15,7.0350690253667205e-15,0.0,4.082537794086278e-16,1.252178002524924e-15,1.6604317819335518e-15,0.0,0.0,0.0,0.0,0.0,18.369447984532393,56.341961409582865,74.71140939411526,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:08:00+00:00,480.0,True,0.0,0.0,0.0,0.0,0.0,3.2016702942330672e-15,1.0040732886545764e-14,1.3242403180778832e-14,0.0,1.9453454122237668e-16,6.100782360816136e-16,8.046127773039902e-16,0.0,0.0,0.0,0.0,0.0,17.965659101000625,56.34196140958284,74.30762051058346,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:08:30+00:00,510.0,True,0.0,0.0,0.0,0.0,0.0,1.5238071783202565e-15,4.8914607198460734e-15,6.41526789816633e-15,0.0,7.751852753955346e-17,2.4883649185720025e-16,3.263550193967537e-16,0.0,0.0,0.0,0.0,0.0,17.55187052575716,56.34196140958284,73.89383193533999,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:09:00+00:00,540.0,True,0.0,0.0,0.0,0.0,0.0,2.8396775182937945e-15,9.340737539493388e-15,1.2180415057787183e-14,0.0,2.7619647241193307e-16,9.085111747773036e-16,1.1847076471892366e-15,0.0,0.0,0.0,0.0,0.0,17.128519078381736,56.34196140958285,73.47048048796458,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:09:30+00:00,570.0,True,0.0,0.0,0.0,0.0,0.0,1.677468738051367e-15,5.6607322948455335e-15,7.3382010328969e-15,0.0,2.9090414710707346e-16,9.816758207645839e-16,1.2725799678716573e-15,0.0,0.0,0.0,0.0,0.0,16.69605167358488,56.34196140958284,73.03801308316771,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:10:00+00:00,600.0,True,0.0,0.0,0.0,0.0,0.0,2.097028100607151e-15,7.268607970429711e-15,9.365636071036863e-15,0.0,1.2696442474327295e-16,4.400773787355465e-16,5.670418034788195e-16,0.0,0.0,0.0,0.0,0.0,16.254924849418448,56.34196140958284,72.59688625900128,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:10:30+00:00,630.0,True,0.0,4.59241295798821e-17,1.6370494223750846e-16,2.0962907181739056e-16,0.0,0.0,0.0,0.0,0.0,8.0106860361583e-17,2.8555552534774396e-16,3.6566238570932694e-16,0.0,0.0,0.0,0.0,0.0,15.80560428532716,56.34196140958284,72.14756569491,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:11:00+00:00,660.0,True,0.0,0.0,0.0,0.0,0.0,1.7171761484941473e-15,6.3034607233858414e-15,8.020636871879989e-15,0.0,0.0,0.0,0.0,0.0,5.909786089678172e-17,2.1693816637603568e-16,2.760360272728174e-16,0.0,15.348564310549962,56.34196140958285,71.69052572013281,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:11:30+00:00,690.0,False,248.42111445166398,0.0,0.0,248.42111445166398,0.0,1.2273350354396168e-15,4.645869925060549e-15,5.873204960500166e-15,0.0,9.672638193295396e-17,3.661414168147404e-16,4.628677987476943e-16,14.673166668146283,0.0,0.0,14.673166668146283,110.29273808606833,14.884287403390148,56.34196140958284,181.5189868990413,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:12:00+00:00,720.0,False,251.87302838464103,0.0,0.0,251.87302838464103,0.0,1.7604210661122798e-15,6.881548687421051e-15,8.64196975353333e-15,0.0,1.738151380551052e-16,6.794495692888564e-16,8.532647073439616e-16,14.673166668146283,0.0,0.0,14.673166668146283,102.1641608015189,14.413263681882896,56.34196140958284,172.91938589298462,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:12:30+00:00,750.0,False,255.05905032109635,0.0,0.0,255.05905032109635,0.0,2.1703047169780034e-15,8.77434765815861e-15,1.0944652375136613e-14,0.0,3.21302556775576e-16,1.298997470055594e-15,1.6203000268311701e-15,14.673166668146283,0.0,0.0,14.673166668146283,93.92773301442574,13.935990386397782,56.34196140958284,164.20568481040635,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:13:00+00:00,780.0,False,257.9758169087127,0.0,0.0,257.9758169087127,0.0,2.748134334795287e-16,1.1509373993057048e-15,1.4257508327852334e-15,0.0,5.208097560727861e-17,2.1811867731425972e-16,2.701996529215383e-16,14.673166668146283,0.0,0.0,14.673166668146283,85.59214958283933,13.452971354722596,56.34196140958285,155.38708234714477,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:13:30+00:00,810.0,False,260.62024903697034,0.0,0.0,260.62024903697034,0.0,2.0640550701870878e-15,8.969954044100963e-15,1.1034009114288051e-14,0.0,3.301486181603464e-17,1.434757228814306e-16,1.7649058469746521e-16,14.673166668146283,0.0,0.0,14.673166668146283,77.16621003934546,12.96471649018247,56.34196140958284,146.47288793911076,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:14:00+00:00,840.0,False,262.9895550876369,0.0,0.0,262.9895550876369,0.0,2.2534570901244746e-15,1.0180149678873752e-14,1.2433606768998227e-14,0.0,2.642640852391385e-18,1.1938314486993314e-17,1.45809553393847e-17,14.673166668146283,0.0,0.0,14.673166668146283,68.6588093017612,12.471741223355988,56.34196140958284,137.47251193470004,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:14:30+00:00,870.0,False,265.0812338817644,0.0,0.0,265.0812338817644,0.0,3.927214478494945e-16,1.847807821900387e-15,2.2405292697498817e-15,0.0,7.503025824966534e-18,3.530275691132363e-17,4.2805782736290164e-17,14.673166668146283,0.0,0.0,14.673166668146283,60.0789282831356,11.974565967956238,56.34196140958284,128.39545566067468,0.0,0.0,0.0,0.0
noon,夏至,summer,2026-06-21T00:15:00+00:00,900.0,False,266.8930773200806,0.0,0.0,266.8930773200806,0.0,9.66896425265513e-16,4.747968584380842e-15,5.714865009646355e-15,0.0,1.527334070714451e-16,7.500011372588712e-16,9.027345443303162e-16,14.673166668146283,0.0,0.0,14.673166668146283,51.43562441096936,11.473715571451526,56.34196140958284,119.25130139200373,0.0,0.0,0.0,0.0
